month,GPR,GPRT,GPRA,SHARE_GPR,N10,GPR_NOEW,GPR_AND,GPR_BASIC,SHAREH_CAT_1,SHAREH_CAT_2,SHAREH_CAT_3,SHAREH_CAT_4,SHAREH_CAT_5,SHAREH_CAT_6,SHAREH_CAT_7,SHAREH_CAT_8,GPRC_DEU,GPRC_FIN,GPRC_NOR,GPRC_SWE
1989-02-01,91.6185531616211,88.43746948242188,91.77456665039062,2.7479922771453857,21543,73.8084945678711,82.85467529296875,55.45225143432617,0.21245774626731873,0.16417190432548523,0.6953162550926208,0.7049734592437744,0.24142925441265106,0.4056011736392975,0.6663447618484497,0.7146306037902832,0.3852759599685669,0.018567515537142754,0.06498630344867706,0.018567515537142754
1989-03-01,87.73377227783203,79.90110778808594,93.08662414550781,2.6314728260040283,24815,73.42550659179688,82.88379669189453,56.40348434448242,0.20677177608013153,0.08615490794181824,0.7150857448577881,0.4221590459346771,0.23261824250221252,0.37046608328819275,0.4738519787788391,0.706470251083374,0.2740277945995331,0.028208743780851364,0.020149102434515953,0.020149102434515953
1989-04-01,83.57909393310547,77.83438873291016,84.56328582763672,2.5068578720092773,23695,68.76734161376953,80.16484069824219,42.64042282104492,0.16614200174808502,0.026232948526740074,0.5683805346488953,0.6645680069923401,0.16614200174808502,0.42847150564193726,0.6033577919006348,0.4109828472137451,0.316522479057312,0.03376239538192749,0.06752479076385498,0.029542097821831703
1989-05-01,103.82850646972656,116.75053405761719,80.26698303222656,3.114215612411499,24051,84.93284606933594,83.68083953857422,57.20673751831055,0.2639683187007904,0.05279366299510002,0.7303123474121094,1.3110426664352417,0.11438627541065216,0.4487461447715759,0.483941912651062,0.3871535360813141,0.8357241153717041,0.029104819521307945,0.07899879664182663,0.029104819521307945
1989-06-01,89.46155548095703,97.67894744873047,68.48663330078125,2.683295488357544,23814,81.19589233398438,78.39350891113281,64.76409912109375,0.3706047236919403,0.036156557500362396,0.8677573800086975,0.8316008448600769,0.08135225623846054,0.32540902495384216,0.4971526563167572,0.24405676126480103,0.3779289424419403,0.004199210554361343,0.03359368443489075,0.029394473880529404
1989-07-01,84.75310516357422,84.32604217529297,78.8324966430664,2.5420711040496826,22462,71.77088928222656,81.62498474121094,52.7866096496582,0.23784606158733368,0.00951384287327528,0.7611073851585388,0.7325658798217773,0.14270764589309692,0.37103986740112305,0.47569212317466736,0.4281229078769684,0.2537619173526764,0.022259816527366638,0.013355890288949013,0.05787552148103714
1989-08-01,109.17729187011719,115.9572525024414,115.18624114990234,3.274646282196045,23117,88.47954559326172,87.59056091308594,68.38793182373047,0.2247401475906372,0.0936417281627655,0.7023129463195801,0.34647437930107117,1.0113306045532227,0.5993070602416992,0.4682086408138275,0.9083247780799866,0.13410045206546783,0.012977462261915207,0.012977462261915207,0.03460656479001045
1989-09-01,85.54584503173828,79.4195785522461,88.94374084472656,2.5658483505249023,23501,77.3572769165039,82.9041519165039,72.70777130126953,0.2908562123775482,0.08180330693721771,0.7180512547492981,0.4271950423717499,0.1454281061887741,0.599890947341919,0.3544810116291046,0.4908198416233063,0.1702055186033249,0.00851027574390173,0.03404110297560692,0.02127568982541561
1989-10-01,69.52467346191406,68.15611267089844,64.53548431396484,2.0853118896484375,25272,64.95625305175781,72.35126495361328,50.44486999511719,0.33889898657798767,0.11572160571813583,0.49594974517822266,0.36369648575782776,0.041329145431518555,0.5538105368614197,0.31410151720046997,0.2645065188407898,0.19389046728610992,0.05144032835960388,0.023741690441966057,0.03561253473162651
1989-11-01,92.8287124633789,71.7497329711914,112.52256774902344,2.784289598464966,24315,74.50921630859375,83.05599212646484,50.96371841430664,0.21678806841373444,0.13007284700870514,0.6243496537208557,0.5289629101753235,0.2081165462732315,0.42490461468696594,1.0058966875076294,0.5809920430183411,0.4071560800075531,0.020563438534736633,0.008225374855101109,0.016450749710202217
1989-12-01,112.55352783203125,101.52501678466797,128.65443420410156,3.3759124279022217,24112,98.1663589477539,100.86627197265625,87.87303161621094,0.38739213347435,0.17608733475208282,0.9596760272979736,0.48424017429351807,0.14967423677444458,0.7835886478424072,1.0477197170257568,0.44021835923194885,0.5432979464530945,0.029031187295913696,0.020736562088131905,0.04976775124669075
1990-01-01,81.5440444946289,76.01142120361328,80.72607421875,2.445819139480591,24409,73.88753509521484,86.0835952758789,59.65480422973633,0.3131796419620514,0.026098303496837616,0.9047411680221558,0.2870813310146332,0.06959547847509384,0.3479773700237274,0.6089603900909424,0.3218790888786316,0.20074562728405,0.02048424817621708,0.016387397423386574,0.03277479484677315
1990-02-01,77.40721130371094,81.10881042480469,65.3890380859375,2.321739435195923,22397,68.45263671875,82.30779266357422,65.4118423461914,0.3592361509799957,0.05672149732708931,0.7184723019599915,0.5766685605049133,0.08508224785327911,0.3497825562953949,0.5104934573173523,0.2174324095249176,0.4375585913658142,0.035719070583581924,0.017859535291790962,0.04018395394086838
1990-03-01,67.5919418334961,68.18672180175781,59.72285842895508,2.027341842651367,25748,62.93678665161133,79.46675109863281,51.12808609008789,0.23744912445545197,0.05088195204734802,0.6360244154930115,0.4324966073036194,0.2035278081893921,0.22048847377300262,0.4579375982284546,0.33073270320892334,0.3029361367225647,0.019418984651565552,0.007767593488097191,0.027186578139662743
1990-04-01,81.64384460449219,97.97654724121094,54.79267120361328,2.448812484741211,24420,72.5504379272461,77.54098510742188,54.760345458984375,0.3303276598453522,0.07142219692468643,0.8213552236557007,0.7052941918373108,0.16069993376731873,0.3303276598453522,0.32139986753463745,0.276760995388031,0.4299754202365875,0.024570023640990257,0.05323505401611328,0.045045044273138046
1990-05-01,86.40711975097656,97.81657409667969,66.84378051757812,2.5916812419891357,25196,73.67919921875,80.70780181884766,56.0223503112793,0.37715989351272583,0.07894044369459152,0.7718620896339417,0.9122006893157959,0.16665205359458923,0.2894482910633087,0.4297868609428406,0.4034733772277832,0.6786791682243347,0.0198444202542305,0.0198444202542305,0.03571995720267296
1990-06-01,79.68110656738281,72.84642028808594,80.65287780761719,2.3899424076080322,24101,70.2106704711914,79.84471893310547,57.08805465698242,0.28305330872535706,0.11869978159666061,0.43827611207962036,0.6208911538124084,0.13696128129959106,0.32870709896087646,0.5113221406936646,0.46566838026046753,0.4937554597854614,0.029044438153505325,0.016596822068095207,0.037342850118875504
1990-07-01,85.78742980957031,82.36925506591797,81.84713745117188,2.573094367980957,23668,73.11222076416016,84.81092071533203,54.36578369140625,0.21687883138656616,0.056577086448669434,0.6317774653434753,0.6412069797515869,0.066006600856781,0.3394625186920166,0.7260726094245911,0.3488920331001282,0.5281392335891724,0,0.01267534215003252,0.042251139879226685
1990-08-01,250.45108032226562,353.76312255859375,128.2501983642578,7.511989593505859,24188,184.60336303710938,151.62045288085938,226.91659545898438,1.042054295539856,0.11164867877960205,4.754373073577881,0.5489393472671509,0.3814663290977478,0.6047636866569519,1.0699665546417236,0.2791216969490051,0.9632875919342041,0.07441706955432892,0.09922275692224503,0.13229700922966003
