Company_number,Date,1_month,3_month,6_month,12_month,24_month,36_month,60_month,Sector,rating_category
80366188.0,2015-02,,,,0.00065,,,,Light Manufacturing,Standard
80366188.0,2015-04,,,,0.0006,,,,Light Manufacturing,Standard
80366188.0,2016-10,,,,0.0006,,,,Light Manufacturing,Standard
80366188.0,2018-09,,,,0.00065,,,,Light Manufacturing,Standard
80366188.0,2018-12,,,,,,,,Light Manufacturing,WD
80366188.0,2019-03,,,,0.00065,,,,Light Manufacturing,Standard
80366188.0,2020-06,,,,0.00065,,,,Light Manufacturing,Standard
80366188.0,2022-02,,,,0.00065,,,,Light Manufacturing,Standard
80366188.0,2022-10,,,,,,,,Light Manufacturing,WD
80366188.0,2022-12,,,,,,,,Light Manufacturing,WD
80366221.0,2012-06,,,,0.0007,,,,Heavy Manufacturing,Standard
80366221.0,2012-06,,,,,,,,Heavy Manufacturing,WD
80366221.0,2013-02,,,,0.002,,,,Heavy Manufacturing,Standard
80366221.0,2013-11,,,,,,,,Heavy Manufacturing,WD
80366221.0,2014-03,,,,0.002,,,,Heavy Manufacturing,Standard
80366221.0,2016-09,,,,0.002,,,,Heavy Manufacturing,Standard
80366221.0,2017-05,,,,0.002,,,,Heavy Manufacturing,Standard
80366221.0,2017-09,,,,0.002,,,,Heavy Manufacturing,Standard
80366221.0,2017-10,,,,,,,,Heavy Manufacturing,WD
80366221.0,2018-08,,,,,,,,Heavy Manufacturing,WD
80366221.0,2019-04,,,,0.0024,,,,Heavy Manufacturing,Standard
80366221.0,2019-11,,,,0.002,,,,Heavy Manufacturing,Standard
80366221.0,2019-11,,,,,,,,Heavy Manufacturing,WD
80366221.0,2020-01,,,,,,,,Heavy Manufacturing,WD
80366223.0,2012-06,,,,0.00065,,,,Light Manufacturing,Standard
80366223.0,2012-11,,,,,,,,Light Manufacturing,WD
80366223.0,2013-01,,,,,,,,Light Manufacturing,WD
80366223.0,2013-06,,,,0.00065,,,,Light Manufacturing,Standard
80366223.0,2014-05,,,,0.00065,,,,Light Manufacturing,Standard
80366223.0,2015-09,,,,0.00065,,,,Light Manufacturing,Standard
80366223.0,2016-06,,,,0.00065,,,,Light Manufacturing,Standard
80366223.0,2016-11,,,,0.00065,,,,Light Manufacturing,Standard
80366223.0,2017-01,,,,,,,,Light Manufacturing,WD
80366223.0,2017-02,,,,0.00065,,,,Light Manufacturing,Standard
80366223.0,2017-03,,,,0.00065,,,,Light Manufacturing,Standard
80366223.0,2017-12,,,,0.00065,,,,Light Manufacturing,Standard
80366223.0,2018-05,,,,,,,,Light Manufacturing,WD
80366223.0,2018-09,,,,0.00065,,,,Light Manufacturing,Standard
80366223.0,2019-01,,,,,,,,Light Manufacturing,WD
80366223.0,2019-03,,,,0.00065,,,,Light Manufacturing,Standard
80366223.0,2019-08,,,,0.0006,,,,Light Manufacturing,Standard
80366223.0,2020-03,,,,0.0006,,,,Light Manufacturing,Standard
80366223.0,2020-05,,,,0.0006,,,,Light Manufacturing,Standard
80366223.0,2020-05,,,,,,,,Light Manufacturing,WD
80366223.0,2020-07,,,,0.0006,,,,Light Manufacturing,Standard
80366223.0,2020-09,,,,0.0006,,,,Light Manufacturing,Standard
80366223.0,2020-12,,,,,,,,Light Manufacturing,WD
80366223.0,2021-08,,,,0.0006,,,,Light Manufacturing,Standard
80366228.0,2012-06,,,,0.0006,,,,Light Manufacturing,Standard
80366228.0,2012-08,,,,0.0006,,,,Light Manufacturing,Standard
80366228.0,2014-11,,,,0.0006,,,,Light Manufacturing,Standard
80366228.0,2014-12,,,,,,,,Light Manufacturing,WD
80366228.0,2015-03,,,,0.0006,,,,Light Manufacturing,Standard
80366228.0,2016-10,,,,0.0006,,,,Light Manufacturing,Standard
80366228.0,2017-01,,,,,,,,Light Manufacturing,WD
80366228.0,2018-02,,,,0.0006,,,,Light Manufacturing,Standard
80366228.0,2019-08,,,,0.0006,,,,Light Manufacturing,Standard
80366228.0,2020-05,,,,0.0006,,,,Light Manufacturing,Standard
80366228.0,2020-07,,,,,,,,Light Manufacturing,WD
80366228.0,2021-03,,,,0.0006,,,,Light Manufacturing,Standard
80366228.0,2022-01,,,,,,,,Light Manufacturing,WD
80366228.0,2022-05,,,,0.0006,,,,Light Manufacturing,Standard
80366228.0,2022-12,,,,0.0008000000000000001,,,,Light Manufacturing,Standard
80366228.0,2025-02,,,,0.0008,,,,Light Manufacturing,Standard
80366243.0,2012-06,,,,0.0007,,,,Light Manufacturing,Standard
80366243.0,2018-11,,,,0.0008,,,,Light Manufacturing,Standard
80366254.0,2012-06,,,,0.0006,,,,Light Manufacturing,Standard
80366254.0,2013-01,,,,0.0006,,,,Light Manufacturing,Standard
80366254.0,2013-05,,,,0.0006,,,,Light Manufacturing,Standard
80366254.0,2015-07,,,,0.0006,,,,Light Manufacturing,Standard
80366254.0,2017-05,,,,0.0007,,,,Light Manufacturing,Standard
80366254.0,2017-05,,,,,,,,Light Manufacturing,WD
80366254.0,2017-06,,,,0.0007,,,,Light Manufacturing,Standard
80366254.0,2017-10,,,,0.0007,,,,Light Manufacturing,Standard
80366254.0,2017-10,,,,,,,,Light Manufacturing,WD
80366254.0,2019-08,,,,0.0007,,,,Light Manufacturing,Standard
80366254.0,2019-10,,,,0.0007,,,,Light Manufacturing,Standard
80366254.0,2020-03,,,,0.0007,,,,Light Manufacturing,Standard
80366254.0,2020-04,,,,0.0007,,,,Light Manufacturing,Standard
80366254.0,2021-01,,,,,,,,Light Manufacturing,WD
80366254.0,2021-10,,,,,,,,Light Manufacturing,WD
80366254.0,2021-11,,,,0.0007,,,,Light Manufacturing,Standard
80366254.0,2022-08,,,,0.0007,,,,Light Manufacturing,Standard
80366254.0,2023-12,,,,,,,,Light Manufacturing,WD
80366254.0,2024-07,,,,0.0008,,,,Light Manufacturing,Standard
80366254.0,2024-08,,,,0.0008,,,,Light Manufacturing,Standard
80366270.0,2012-06,,,,0.002,,,,Wholesale & Retail Trade,Standard
80366270.0,2014-01,,,,,,,,Wholesale & Retail Trade,WD
80366270.0,2015-01,,,,,,,,Wholesale & Retail Trade,WD
80366278.0,2012-06,,,,0.002,,,,Wholesale & Retail Trade,Standard
80366278.0,2012-08,,,,0.0007,,,,Wholesale & Retail Trade,Standard
80366278.0,2014-05,,,,0.0008,,,,Wholesale & Retail Trade,Standard
80366278.0,2014-11,,,,0.002,,,,Wholesale & Retail Trade,Standard
80366278.0,2019-05,,,,0.0007,,,,Wholesale & Retail Trade,Standard
80366278.0,2020-02,,,,0.0007,,,,Wholesale & Retail Trade,Standard
80366288.0,2012-06,,,,0.005,,,,Transportation,Standard
80366288.0,2012-09,,,,0.005,,,,Transportation,Standard
80366288.0,2013-02,,,,,,,,Transportation,WD
80366296.0,2012-06,,,,0.002,,,,Light Manufacturing,Standard
80366296.0,2018-11,,,,0.0007,,,,Light Manufacturing,Standard
80366299.0,2012-06,,,,0.0952090909090909,,,,Heavy Manufacturing,Standard
80366299.0,2013-09,,,,0.013090909090909092,,,,Heavy Manufacturing,Standard
80366299.0,2013-10,,,,0.0103,,,,Heavy Manufacturing,Standard
80366299.0,2014-04,,,,,,,,Heavy Manufacturing,WD
80366299.0,2014-11,,,,0.00735,,,,Heavy Manufacturing,Standard
80366299.0,2015-02,,,,0.005,,,,Heavy Manufacturing,Standard
80366299.0,2015-04,,,,,,,,Heavy Manufacturing,WD
80366299.0,2016-08,,,,0.0031399999999999996,,,,Heavy Manufacturing,Standard
80366299.0,2017-01,,,,,,,,Heavy Manufacturing,WD
80366299.0,2017-04,,,,0.0024,,,,Heavy Manufacturing,Standard
80366299.0,2017-05,,,,0.0024,,,,Heavy Manufacturing,Standard
80366299.0,2017-07,,,,,,,,Heavy Manufacturing,WD
80366299.0,2019-04,,,,0.00872,,,,Heavy Manufacturing,Standard
80366299.0,2019-04,,,,,,,,Heavy Manufacturing,WD
80366303.0,2012-06,,,,0.0006095238095238095,,,,Heavy Manufacturing,Standard
80366303.0,2012-07,,,,0.0008,,,,Heavy Manufacturing,Standard
80366303.0,2013-07,,,,,,,,Heavy Manufacturing,WD
80366303.0,2015-05,,,,0.0006,,,,Heavy Manufacturing,Standard
80366303.0,2015-05,,,,,,,,Heavy Manufacturing,WD
80366303.0,2015-09,,,,0.0006111111111111111,,,,Heavy Manufacturing,Standard
80366303.0,2016-02,,,,0.0006,,,,Heavy Manufacturing,Standard
80366303.0,2016-10,,,,0.0006,,,,Heavy Manufacturing,Standard
80366303.0,2016-12,,,,,,,,Heavy Manufacturing,WD
80366303.0,2017-05,,,,0.0006,,,,Heavy Manufacturing,Standard
80366303.0,2017-11,,,,0.0006,,,,Heavy Manufacturing,Standard
80366303.0,2018-01,,,,0.0007966666666666667,,,,Heavy Manufacturing,Standard
80366303.0,2018-01,,,,,,,,Heavy Manufacturing,WD
80366363.0,2012-06,,,,0.014533333333333334,,,,Wholesale & Retail Trade,Standard
80366363.0,2013-01,,,,0.013699999999999999,,,,Wholesale & Retail Trade,Standard
80366363.0,2013-01,,,,,,,,Wholesale & Retail Trade,WD
80366471.0,2012-06,,,,0.0007,,,,"Health, Legal & Educational Services",Standard
80366471.0,2018-11,,,,0.0008,,,,"Health, Legal & Educational Services",Standard
80366481.0,2016-08,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
80366481.0,2017-11,,,,0.00065,,,,"Finance, Insurance & Real Estate",Standard
80366481.0,2018-06,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
80366481.0,2018-11,,,,0.0008,,,,"Finance, Insurance & Real Estate",Standard
80366481.0,2020-04,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
80366481.0,2024-02,,,,0.0008,,,,"Finance, Insurance & Real Estate",Standard
80366481.0,2024-09,,,,,,,,"Finance, Insurance & Real Estate",WD
80369735.0,2012-06,,,,0.0006,,,,Utilities,Standard
80369735.0,2014-08,,,,0.0006,,,,Utilities,Standard
80369735.0,2023-11,,,,0.0006,,,,Utilities,Standard
80369736.0,2012-06,,,,0.0006,,,,Utilities,Standard
80369858.0,2012-06,,,,0.0006,,,,Utilities,Standard
80369858.0,2020-04,,,,0.0008,,,,Utilities,Standard
80369858.0,2024-07,,,,0.0008,,,,Utilities,Standard
80370096.0,2013-07,,,,0.002,,,,Light Manufacturing,Standard
80370096.0,2014-01,,,,0.002,,,,Light Manufacturing,Standard
80370096.0,2014-06,,,,0.0024,,,,Light Manufacturing,Standard
80370096.0,2014-08,,,,,,,,Light Manufacturing,WD
80370097.0,2012-06,,,,0.0024,,,,Light Manufacturing,Standard
80370097.0,2012-10,,,,0.002,,,,Light Manufacturing,Standard
80370097.0,2014-04,,,,0.002,,,,Light Manufacturing,Standard
80370097.0,2014-11,,,,0.002,,,,Light Manufacturing,Standard
80370097.0,2015-10,,,,0.002,,,,Light Manufacturing,Standard
80370097.0,2016-05,,,,0.002,,,,Light Manufacturing,Standard
80370097.0,2016-07,,,,0.002,,,,Light Manufacturing,Standard
80370097.0,2017-12,,,,0.0007,,,,Light Manufacturing,Standard
80370097.0,2019-09,,,,0.0008,,,,Light Manufacturing,Standard
80370097.0,2019-11,,,,0.0008,,,,Light Manufacturing,Standard
80370097.0,2020-09,,,,,,,,Light Manufacturing,WD
80370097.0,2020-11,,,,,,,,Light Manufacturing,WD
80370097.0,2021-01,,,,0.0008,,,,Light Manufacturing,Standard
80370097.0,2021-10,,,,0.0008,,,,Light Manufacturing,Standard
80370097.0,2021-11,,,,,,,,Light Manufacturing,WD
80370097.0,2022-11,,,,0.0008,,,,Light Manufacturing,Standard
80370097.0,2023-10,,,,0.0008,,,,Light Manufacturing,Standard
80370114.0,2012-06,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
80370114.0,2013-05,,,,0.0008,,,,"Finance, Insurance & Real Estate",Standard
80370114.0,2014-01,,,,,,,,"Finance, Insurance & Real Estate",WD
80370154.0,2012-06,,,,0.0007,,,,Wholesale & Retail Trade,Standard
80370154.0,2012-12,,,,0.0007,,,,Wholesale & Retail Trade,Standard
80370154.0,2013-05,,,,0.002,,,,Wholesale & Retail Trade,Standard
80370154.0,2016-12,,,,0.002,,,,Wholesale & Retail Trade,Standard
80370154.0,2019-07,,,,0.002,,,,Wholesale & Retail Trade,Standard
80370154.0,2020-04,,,,0.0024,,,,Wholesale & Retail Trade,Standard
80370154.0,2020-04,,,,,,,,Wholesale & Retail Trade,WD
80370154.0,2020-11,,,,0.0024,,,,Wholesale & Retail Trade,Standard
80370154.0,2022-11,,,,,,,,Wholesale & Retail Trade,WD
80370176.0,2012-06,,,,0.005,,,,Light Manufacturing,Standard
80370176.0,2014-09,,,,,,,,Light Manufacturing,WD
80370181.0,2012-06,,,,0.002,,,,Heavy Manufacturing,Standard
80370181.0,2014-11,,,,0.0007,,,,Heavy Manufacturing,Standard
80370181.0,2020-05,,,,0.002,,,,Heavy Manufacturing,Standard
80370181.0,2021-04,,,,0.0007,,,,Heavy Manufacturing,Standard
80370225.0,2012-06,,,,0.002,,,,Communications,Standard
80370225.0,2013-03,,,,0.002,,,,Communications,Standard
80370225.0,2013-07,,,,0.002,,,,Communications,Standard
80370225.0,2017-04,,,,0.002,,,,Communications,Standard
80370225.0,2022-03,,,,0.129,,,,Communications,Standard
80370225.0,2022-04,,,,,,,,Communications,WD
80370232.0,2012-06,,,,0.0008,,,,Light Manufacturing,Standard
80370232.0,2014-10,,,,0.0008,,,,Light Manufacturing,Standard
80370232.0,2015-06,,,,0.0008,,,,Light Manufacturing,Standard
80370232.0,2016-04,,,,0.0008,,,,Light Manufacturing,Standard
80370232.0,2017-12,,,,0.0008,,,,Light Manufacturing,Standard
80370232.0,2020-04,,,,0.0008,,,,Light Manufacturing,Standard
80370232.0,2022-03,,,,0.0008,,,,Light Manufacturing,Standard
80370232.0,2022-08,,,,0.0007,,,,Light Manufacturing,Standard
80370232.0,2023-05,,,,0.0007,,,,Light Manufacturing,Standard
80370232.0,2023-08,,,,,,,,Light Manufacturing,WD
80370234.0,2012-06,,,,0.00065,,,,Light Manufacturing,Standard
80370234.0,2012-10,,,,0.00065,,,,Light Manufacturing,Standard
80370234.0,2013-03,,,,0.00065,,,,Light Manufacturing,Standard
80370234.0,2013-05,,,,0.00065,,,,Light Manufacturing,Standard
80370234.0,2013-08,,,,0.00065,,,,Light Manufacturing,Standard
80370234.0,2014-01,,,,0.00065,,,,Light Manufacturing,Standard
80370234.0,2014-03,,,,0.00065,,,,Light Manufacturing,Standard
80370234.0,2014-06,,,,0.00065,,,,Light Manufacturing,Standard
80370234.0,2015-06,,,,0.00065,,,,Light Manufacturing,Standard
80370234.0,2016-05,,,,0.00065,,,,Light Manufacturing,Standard
80370234.0,2016-10,,,,0.00065,,,,Light Manufacturing,Standard
80370234.0,2017-01,,,,0.00065,,,,Light Manufacturing,Standard
80370234.0,2017-11,,,,0.00065,,,,Light Manufacturing,Standard
80370234.0,2018-05,,,,0.00065,,,,Light Manufacturing,Standard
80370234.0,2018-07,,,,0.00065,,,,Light Manufacturing,Standard
80370234.0,2018-08,,,,0.00065,,,,Light Manufacturing,Standard
80370234.0,2018-09,,,,0.00065,,,,Light Manufacturing,Standard
80370234.0,2019-03,,,,0.00065,,,,Light Manufacturing,Standard
80370234.0,2020-05,,,,0.0006,,,,Light Manufacturing,Standard
80370234.0,2020-06,,,,0.0006,,,,Light Manufacturing,Standard
80370234.0,2021-01,,,,0.0006,,,,Light Manufacturing,Standard
80370234.0,2022-03,,,,0.0006,,,,Light Manufacturing,Standard
80370234.0,2022-06,,,,0.0006,,,,Light Manufacturing,Standard
80370234.0,2023-03,,,,0.0006,,,,Light Manufacturing,Standard
80370240.0,2012-06,,,,0.0006,,,,"Health, Legal & Educational Services",Standard
80370240.0,2013-12,,,,0.0006,,,,"Health, Legal & Educational Services",Standard
80370240.0,2014-03,,,,0.0006,,,,"Health, Legal & Educational Services",Standard
80370240.0,2015-04,,,,0.0006,,,,"Health, Legal & Educational Services",Standard
80370240.0,2015-10,,,,0.0006,,,,"Health, Legal & Educational Services",Standard
80370240.0,2016-10,,,,0.0006,,,,"Health, Legal & Educational Services",Standard
80370240.0,2019-08,,,,,,,,"Health, Legal & Educational Services",WD
80370240.0,2020-07,,,,0.0006,,,,"Health, Legal & Educational Services",Standard
80370240.0,2020-08,,,,,,,,"Health, Legal & Educational Services",WD
80370352.0,2012-06,,,,0.0006,,,,Transportation,Standard
80370352.0,2012-08,,,,0.0008,,,,Transportation,Standard
80370352.0,2012-10,,,,0.0008,,,,Transportation,Standard
80370352.0,2013-06,,,,0.0008,,,,Transportation,Standard
80370352.0,2014-04,,,,0.0008,,,,Transportation,Standard
80370352.0,2014-06,,,,0.0008,,,,Transportation,Standard
80370352.0,2016-05,,,,0.0008,,,,Transportation,Standard
80370352.0,2016-11,,,,0.0008,,,,Transportation,Standard
80370352.0,2018-10,,,,0.0007,,,,Transportation,Standard
80370352.0,2019-03,,,,0.0007,,,,Transportation,Standard
80370352.0,2019-07,,,,0.0007,,,,Transportation,Standard
80370352.0,2019-09,,,,0.0007,,,,Transportation,Standard
80370352.0,2020-02,,,,0.0007,,,,Transportation,Standard
80370352.0,2020-06,,,,0.0007,,,,Transportation,Standard
80370352.0,2021-11,,,,,,,,Transportation,WD
80370352.0,2022-05,,,,0.0007,,,,Transportation,Standard
80370352.0,2023-02,,,,0.0007,,,,Transportation,Standard
80370352.0,2023-07,,,,0.0007,,,,Transportation,Standard
80370381.0,2024-05,,,,0.0137,,,,Heavy Manufacturing,Standard
80370384.0,2024-08,,,,0.005,,,,Transportation,Standard
80370443.0,2021-06,,,,0.002,,,,Light Manufacturing,Standard
80370443.0,2022-03,,,,0.0024,,,,Light Manufacturing,Standard
80370443.0,2025-01,,,,0.005,,,,Light Manufacturing,Standard
80370444.0,2012-06,,,,0.0007,,,,Wholesale & Retail Trade,Standard
80370444.0,2019-05,,,,0.0008,,,,Wholesale & Retail Trade,Standard
80370444.0,2019-09,,,,0.0008,,,,Wholesale & Retail Trade,Standard
80370444.0,2020-04,,,,0.0008,,,,Wholesale & Retail Trade,Standard
80370444.0,2021-07,,,,,,,,Wholesale & Retail Trade,WD
80370483.0,2012-06,,,,0.0137,,,,"Finance, Insurance & Real Estate",Standard
80370483.0,2012-11,,,,0.0193,,,,"Finance, Insurance & Real Estate",Standard
80370483.0,2014-08,,,,0.031,,,,"Finance, Insurance & Real Estate",Standard
80370483.0,2016-03,,,,0.0193,,,,"Finance, Insurance & Real Estate",Standard
80370483.0,2016-06,,,,,,,,"Finance, Insurance & Real Estate",WD
80370484.0,2012-06,,,,0.0137,,,,Light Manufacturing,Standard
80370484.0,2012-11,,,,0.0193,,,,Light Manufacturing,Standard
80370484.0,2014-08,,,,0.031,,,,Light Manufacturing,Standard
80370484.0,2016-02,,,,0.0193,,,,Light Manufacturing,Standard
80370484.0,2016-03,,,,0.0137,,,,Light Manufacturing,Standard
80370484.0,2016-06,,,,0.0137,,,,Light Manufacturing,Standard
80370484.0,2016-08,,,,,,,,Light Manufacturing,WD
80370484.0,2017-03,,,,0.0103,,,,Light Manufacturing,Standard
80370484.0,2019-05,,,,0.0137,,,,Light Manufacturing,Standard
80370484.0,2019-08,,,,0.0193,,,,Light Manufacturing,Standard
80370484.0,2019-09,,,,0.031,,,,Light Manufacturing,Standard
80370484.0,2020-09,,,,0.0193,,,,Light Manufacturing,Standard
80370484.0,2022-10,,,,0.0193,,,,Light Manufacturing,Standard
80370484.0,2022-11,,,,0.013699999999999999,,,,Light Manufacturing,Standard
80370484.0,2023-06,,,,,,,,Light Manufacturing,WD
80370487.0,2012-06,,,,0.0193,,,,Communications,Standard
80370487.0,2012-11,,,,0.031,,,,Communications,Standard
80370487.0,2013-07,,,,,,,,Communications,WD
80370501.0,2012-06,,,,0.0137,,,,Heavy Manufacturing,Standard
80370501.0,2014-07,,,,0.2387,,,,Heavy Manufacturing,Standard
80370501.0,2014-09,,,,0.2387,,,,Heavy Manufacturing,Standard
80370503.0,2012-06,,,,0.0137,,,,"Finance, Insurance & Real Estate",Standard
80370503.0,2012-11,,,,0.0193,,,,"Finance, Insurance & Real Estate",Standard
80370503.0,2014-08,,,,0.031,,,,"Finance, Insurance & Real Estate",Standard
80370503.0,2016-03,,,,0.0193,,,,"Finance, Insurance & Real Estate",Standard
80370503.0,2016-10,,,,,,,,"Finance, Insurance & Real Estate",WD
80370503.0,2016-12,,,,0.0137,,,,"Finance, Insurance & Real Estate",Standard
80370503.0,2017-04,,,,0.0137,,,,"Finance, Insurance & Real Estate",Standard
80370503.0,2019-08,,,,0.0193,,,,"Finance, Insurance & Real Estate",Standard
80370503.0,2019-09,,,,0.031,,,,"Finance, Insurance & Real Estate",Standard
80370503.0,2020-06,,,,0.2387,,,,"Finance, Insurance & Real Estate",Standard
80370503.0,2020-09,,,,0.031,,,,"Finance, Insurance & Real Estate",Standard
80370503.0,2020-10,,,,0.2387,,,,"Finance, Insurance & Real Estate",Standard
80370503.0,2022-05,,,,0.2387,,,,"Finance, Insurance & Real Estate",Standard
80370503.0,2023-02,,,,0.0193,,,,"Finance, Insurance & Real Estate",Standard
80370503.0,2023-02,,,,,,,,"Finance, Insurance & Real Estate",WD
80370516.0,2017-12,,,,0.0024,,,,Mining & Construction,Standard
80370516.0,2020-03,,,,0.005,,,,Mining & Construction,Standard
80370516.0,2022-11,,,,,,,,Mining & Construction,WD
80370516.0,2025-01,,,,0.0103,,,,Mining & Construction,Standard
80370539.0,2012-06,,,,0.0007,,,,Heavy Manufacturing,Standard
80370539.0,2015-09,,,,0.002,,,,Heavy Manufacturing,Standard
80370539.0,2021-04,,,,0.002,,,,Heavy Manufacturing,Standard
80370539.0,2025-02,,,,0.0024,,,,Heavy Manufacturing,Standard
80370569.0,2021-11,,,,0.0103,,,,Wholesale & Retail Trade,Standard
80370569.0,2022-09,,,,0.005,,,,Wholesale & Retail Trade,Standard
80370592.0,2012-06,,,,0.0137,,,,Wholesale & Retail Trade,Standard
80370592.0,2013-05,,,,0.0137,,,,Wholesale & Retail Trade,Standard
80370592.0,2013-08,,,,,,,,Wholesale & Retail Trade,WD
80370592.0,2016-05,,,,0.0193,,,,Wholesale & Retail Trade,Standard
80370592.0,2017-03,,,,0.031,,,,Wholesale & Retail Trade,Standard
80370592.0,2019-10,,,,0.2387,,,,Wholesale & Retail Trade,Standard
80370592.0,2019-12,,,,0.2387,,,,Wholesale & Retail Trade,Standard
80370592.0,2019-12,,,,,,,,Wholesale & Retail Trade,WD
80370592.0,2020-03,,,,0.2387,,,,Wholesale & Retail Trade,Standard
80370592.0,2020-06,,,,0.2387,,,,Wholesale & Retail Trade,Standard
80370592.0,2020-12,,,,,,,,Wholesale & Retail Trade,WD
80370636.0,2012-06,,,,0.0008,,,,Utilities,Standard
80370636.0,2015-03,,,,0.0008,,,,Utilities,Standard
80370636.0,2020-07,,,,0.0006,,,,Utilities,Standard
80370636.0,2021-10,,,,0.0006,,,,Utilities,Standard
80370636.0,2023-07,,,,0.0006,,,,Utilities,Standard
80370656.0,2012-06,,,,0.002,,,,Services,Standard
80370656.0,2013-03,,,,0.002,,,,Services,Standard
80370656.0,2014-02,,,,0.002,,,,Services,Standard
80370656.0,2014-07,,,,0.0035,,,,Services,Standard
80370656.0,2015-09,,,,0.002,,,,Services,Standard
80370656.0,2017-01,,,,0.002,,,,Services,Standard
80370656.0,2019-01,,,,0.0035,,,,Services,Standard
80370656.0,2019-11,,,,0.005,,,,Services,Standard
80370656.0,2020-07,,,,,,,,Services,WD
80370656.0,2020-11,,,,0.004657142857142857,,,,Services,Standard
80370656.0,2021-11,,,,0.0024,,,,Services,Standard
80370656.0,2023-04,,,,0.0030000000000000005,,,,Services,Standard
80370656.0,2023-10,,,,0.005,,,,Services,Standard
80370656.0,2024-03,,,,0.002,,,,Services,Standard
80370656.0,2024-04,,,,,,,,Services,WD
80370656.0,2024-09,,,,0.005,,,,Services,Standard
80370656.0,2025-02,,,,0.002,,,,Services,Standard
80370656.0,2025-02,,,,,,,,Services,WD
80370657.0,2012-06,,,,0.0103,,,,Mining & Construction,Standard
80370657.0,2014-03,,,,0.0103,,,,Mining & Construction,Standard
80370657.0,2015-01,,,,,,,,Mining & Construction,WD
80370657.0,2015-03,,,,0.0103,,,,Mining & Construction,Standard
80370657.0,2015-05,,,,,,,,Mining & Construction,WD
80370657.0,2016-11,,,,0.013699999999999999,,,,Mining & Construction,Standard
80370657.0,2019-10,,,,0.2387,,,,Mining & Construction,Standard
80370657.0,2020-07,,,,0.2387,,,,Mining & Construction,Standard
80370657.0,2021-01,,,,0.2387,,,,Mining & Construction,Standard
80370657.0,2021-07,,,,,,,,Mining & Construction,WD
80370728.0,2012-06,,,,0.0008,,,,"Finance, Insurance & Real Estate",Standard
80370728.0,2013-10,,,,0.002,,,,"Finance, Insurance & Real Estate",Standard
80370728.0,2013-11,,,,0.002,,,,"Finance, Insurance & Real Estate",Standard
80370728.0,2014-03,,,,0.002,,,,"Finance, Insurance & Real Estate",Standard
80370728.0,2014-11,,,,0.002,,,,"Finance, Insurance & Real Estate",Standard
80370728.0,2016-09,,,,0.002022222222222222,,,,"Finance, Insurance & Real Estate",Standard
80370728.0,2018-01,,,,0.0024,,,,"Finance, Insurance & Real Estate",Standard
80370728.0,2018-03,,,,0.0024,,,,"Finance, Insurance & Real Estate",Standard
80370728.0,2018-09,,,,,,,,"Finance, Insurance & Real Estate",WD
80370728.0,2019-04,,,,0.0024,,,,"Finance, Insurance & Real Estate",Standard
80370728.0,2019-05,,,,,,,,"Finance, Insurance & Real Estate",WD
80370728.0,2019-09,,,,0.0024,,,,"Finance, Insurance & Real Estate",Standard
80370728.0,2020-02,,,,0.0024,,,,"Finance, Insurance & Real Estate",Standard
80370728.0,2020-04,,,,,,,,"Finance, Insurance & Real Estate",WD
80370728.0,2021-02,,,,0.0024,,,,"Finance, Insurance & Real Estate",Standard
80370728.0,2021-09,,,,,,,,"Finance, Insurance & Real Estate",WD
80370728.0,2021-12,,,,0.0024,,,,"Finance, Insurance & Real Estate",Standard
80370728.0,2022-12,,,,0.0024,,,,"Finance, Insurance & Real Estate",Standard
80370728.0,2023-01,,,,0.0024,,,,"Finance, Insurance & Real Estate",Standard
80370728.0,2023-01,,,,,,,,"Finance, Insurance & Real Estate",WD
80370728.0,2023-09,,,,0.0024,,,,"Finance, Insurance & Real Estate",Standard
80370728.0,2023-10,,,,,,,,"Finance, Insurance & Real Estate",WD
80370728.0,2023-12,,,,,,,,"Finance, Insurance & Real Estate",WD
80370728.0,2024-03,,,,0.0024,,,,"Finance, Insurance & Real Estate",Standard
80370728.0,2024-10,,,,,,,,"Finance, Insurance & Real Estate",WD
80370759.0,2012-06,,,,0.00065,,,,Utilities,Standard
80370759.0,2013-07,,,,0.0007,,,,Utilities,Standard
80370759.0,2015-07,,,,0.0007,,,,Utilities,Standard
80370759.0,2019-07,,,,0.0007,,,,Utilities,Standard
80370759.0,2021-01,,,,0.0007,,,,Utilities,Standard
80370759.0,2022-07,,,,0.0007,,,,Utilities,Standard
80370759.0,2023-03,,,,0.0007,,,,Utilities,Standard
80370831.0,2012-06,,,,0.002,,,,Heavy Manufacturing,Standard
80370831.0,2013-02,,,,0.002,,,,Heavy Manufacturing,Standard
80370831.0,2013-12,,,,0.0024,,,,Heavy Manufacturing,Standard
80370831.0,2014-02,,,,0.0024,,,,Heavy Manufacturing,Standard
80370831.0,2015-03,,,,0.0024,,,,Heavy Manufacturing,Standard
80370831.0,2015-11,,,,0.0024,,,,Heavy Manufacturing,Standard
80370831.0,2016-03,,,,0.0024,,,,Heavy Manufacturing,Standard
80370831.0,2017-03,,,,0.0024,,,,Heavy Manufacturing,Standard
80370831.0,2019-02,,,,0.0024,,,,Heavy Manufacturing,Standard
